dTXYEAR,dROLLNMBR,dASSESSMENTBASE,dASSESSCD,dASSESSTYPE,dASSESSVALLAND,dASSESSVALIMPR,dASSESSVALOTHER,dASSESSCHANGECD,dASSESSVALEXMPTLAND,dASSESSVALEXMPTIMPR,dASSESSVALEXMPTOTH
2021,169428,4,11,0,58000,0,0,AA,26100,0,0
2021,169430,4,11,0,57100,127300,0,AA,25700,57290,0
2021,169435,4,11,0,31800,251400,0,AA,14310,113130,0
2021,169435,4,30,0,40700,3000,0,AA,10580,780,0
2021,169438,4,11,0,54700,56200,0,AA,24620,25290,0
2021,169439,4,11,0,31800,314700,0,AA,14310,141620,0
2021,169439,4,30,0,34000,0,0,AA,8840,0,0
2021,169440,4,11,0,31800,400300,0,AA,14310,180140,0
2021,169440,4,30,0,37200,0,0,AA,9670,0,0
2021,169440,4,11,1,0,32700,0,SUP,0,14710,0
2021,169441,4,11,0,57000,269600,0,AA,25650,121320,0
2021,169442,4,11,0,59000,4500,0,AA,26550,2030,0
2021,169445,4,11,0,57000,123900,0,AA,25650,55760,0
2021,169450,4,11,0,57000,156100,0,AA,25650,70250,0
2021,169453,4,11,0,56800,0,0,AA,25560,0,0
2021,169455,4,11,0,57000,188500,0,AA,25650,84830,0
2021,169460,4,11,0,57000,136300,0,AA,25650,61340,0
2021,169464,4,11,1,52500,0,0,SUP,23630,0,0
2021,169600,4,11,0,60400,226100,0,AA,27180,101750,0
2021,169605,4,11,0,57100,0,0,AA,25700,0,0
2021,169610,4,11,0,48600,79600,0,AA,21870,35820,0
2021,169615,4,11,0,57200,0,0,AA,25740,0,0
2021,169620,4,11,0,48600,32100,0,AA,21870,14450,0
2021,169625,4,11,0,31800,342500,0,AA,14310,154130,0
2021,169625,4,30,0,27200,0,0,AA,7070,0,0
2021,169630,4,11,0,48600,234100,0,AA,21870,105350,0
2021,169640,4,11,0,48600,129500,0,AA,21870,58280,0
2021,169650,4,11,0,48600,134300,0,AA,21870,60440,0
2021,169670,4,30,0,134800,0,0,AA,35050,0,0
2021,169700,4,11,0,57100,298300,0,AA,25700,134240,0
2021,169750,4,11,0,31700,287800,0,AA,14270,129510,0
2021,169750,4,30,0,82000,0,0,AA,21320,0,0
2021,169770,4,11,0,59000,68100,0,AA,26550,30650,0
2021,169770,4,11,1,0,290300,0,SUP,0,130630,0
2021,169780,4,11,0,59000,141200,0,AA,26550,63540,0
2021,169800,4,11,0,31800,166000,0,AA,14310,74700,0
2021,169800,4,30,0,31200,0,0,AA,8110,0,0
2021,169820,2,30,0,70000,0,0,AA,18200,0,0
2021,169830,4,11,0,57000,114400,0,AA,25650,51480,0
2021,169850,4,11,0,31800,121400,0,AA,14310,54630,0
2021,169850,4,30,0,50200,0,0,AA,13050,0,0
2021,169880,4,11,0,58000,188100,0,AA,26100,84650,0
2021,169900,4,11,0,31800,195500,0,AA,14310,87980,0
2021,169900,4,30,0,55200,0,0,AA,14350,0,0
2021,169920,4,30,0,72800,0,0,AA,18930,0,0
2021,169950,4,11,0,31800,363800,0,AA,14310,163710,0
2021,169950,4,30,0,55200,0,0,AA,14350,0,0
2021,170000,4,11,0,31800,88600,0,AA,14310,39870,0
2021,170000,4,30,0,55200,3400,0,AA,14350,880,0
2021,170105,4,11,0,57700,105200,0,AA,25970,47340,0
2021,170120,4,11,0,45600,189500,0,AA,20520,85280,0
2021,170130,4,11,0,45600,189500,0,AA,20520,85280,0
2021,170140,4,11,0,39600,269100,0,AA,17820,121100,0
2021,170160,4,11,0,52400,173800,0,AA,23580,78210,0
2021,170170,4,11,0,31800,217800,0,AA,14310,98010,0
2021,170170,4,30,0,48200,0,0,AA,12530,0,0
2021,170175,4,11,0,31800,308200,0,AA,14310,138690,0
2021,170175,4,30,0,35200,0,0,AA,9150,0,0
2021,170178,4,11,0,52400,301500,0,AA,23580,135680,0
2021,170180,4,11,0,57100,234000,0,AA,25700,105300,0
2021,170190,4,30,0,71300,0,0,AA,18540,0,0
2021,170200,4,12,0,31800,99200,0,AA,14310,44640,0
2021,170200,4,30,0,87200,17300,0,AA,22670,4500,0
2021,170300,4,12,0,31800,182700,0,AA,14310,82220,0
2021,170300,4,30,0,55200,25000,0,AA,14350,6500,0
2021,170325,4,11,0,57000,0,0,AA,25650,0,0
2021,170350,4,11,0,31800,410500,0,AA,14310,184730,0
2021,170350,4,30,0,49400,0,0,AA,12840,0,0
2021,170375,4,11,0,57000,0,0,AA,25650,0,0
2021,170400,4,30,0,87000,0,0,AA,22620,0,0
2021,170450,4,30,0,63700,0,0,AA,16560,0,0
2021,170450,4,60,0,19400,54300,0,AA,12610,35300,0
2021,170452,4,11,0,57000,0,0,AA,25650,0,0
2021,170454,4,11,0,57000,0,0,AA,25650,0,0
2021,170500,4,30,0,114000,0,0,AA,29640,0,0
2021,170600,4,11,0,31800,62400,0,AA,14310,28080,0
2021,170600,4,30,0,55200,46300,0,AA,14350,12040,0
2021,170650,4,11,0,52700,137400,0,AA,23720,61830,0
2021,170660,4,11,0,43700,0,0,AA,19670,0,0
2021,170670,4,11,0,43700,0,0,AA,19670,0,0
2021,170675,4,11,0,31800,218900,0,AA,14310,98510,0
2021,170675,4,30,0,50400,0,0,AA,13100,0,0
2021,170710,4,11,0,42200,222000,0,AA,18990,99900,0
2021,170720,4,11,0,42300,77800,0,AA,19040,35010,0
2021,170730,4,11,0,42300,277600,0,AA,19040,124920,0
2021,170740,4,11,0,42300,244700,0,AA,19040,110120,0
2021,170800,4,30,0,68900,0,0,AA,17910,0,0
2021,170810,4,30,0,70100,0,0,AA,18230,0,0
2021,170850,4,11,0,31800,164100,0,AA,14310,73850,0
2021,170850,4,30,0,39200,0,0,AA,10190,0,0
2021,170880,4,11,0,31800,108800,0,AA,14310,48960,0
2021,170880,4,30,0,39200,0,0,AA,10190,0,0
2021,170900,4,12,0,31800,174200,0,AA,14310,78390,0
2021,170900,4,30,0,68500,0,0,AA,17810,0,0
2021,170900,4,60,0,17100,20600,0,AA,11120,13390,0
2021,171000,4,12,0,31800,130300,0,AA,14310,58640,0
2021,171000,4,30,0,55700,0,0,AA,14480,0,0
2021,171010,4,11,0,44200,170400,0,AA,19890,76680,0
2021,171050,4,11,0,17000,348400,0,AA,7650,156780,0
2021,171050,4,30,0,75200,0,0,AA,19550,0,0
2021,171100,4,11,0,57400,299300,0,AA,25830,134690,0
2021,171101,4,11,0,42300,159800,0,AA,19040,71910,0
2021,171103,4,11,0,42300,77600,0,AA,19040,34920,0
2021,171105,4,11,0,42300,253000,0,AA,19040,113850,0
2021,171110,4,11,0,42300,148300,0,AA,19040,66740,0
2021,171115,4,11,0,42300,201600,0,AA,19040,90720,0
2021,171120,4,11,0,42300,321100,0,AA,19040,144500,0
2021,171125,4,60,0,53900,85100,0,AA,35040,55320,0
2021,171130,4,11,0,49100,179600,0,AA,22100,80820,0
2021,171200,4,11,0,34200,72400,0,AA,15390,32580,0
2021,171300,4,11,0,35200,113400,0,AA,15840,51030,0
2021,171400,4,11,0,34200,145800,0,AA,15390,65610,0
2021,171500,4,11,0,34900,195600,0,AA,15710,88020,0
2021,171600,4,30,0,66300,0,0,AA,17240,0,0
2021,171700,4,30,0,92900,0,0,AA,24150,0,0
2021,171900,4,11,0,35500,72100,0,AA,15980,32450,0
2021,172000,4,11,0,29600,121600,0,AA,13320,54720,0
2021,172100,4,11,0,30100,209300,0,AA,13550,94190,0
2021,172150,4,11,0,42500,221700,0,AA,19130,99770,0
2021,172160,4,11,0,42400,0,0,AA,19080,0,0
2021,172160,4,11,1,0,278400,0,SUP,0,125280,0
2021,172170,4,11,0,42500,120400,0,AA,19130,54180,0
2021,172172,4,11,0,42700,0,0,AA,19220,0,0
2021,172172,4,11,1,0,317200,0,SUP,0,142740,0
2021,172174,4,11,0,42700,0,0,AA,19220,0,0
2021,172174,4,11,1,0,286300,0,SUP,0,128840,0
2021,172176,4,11,0,44000,0,0,AA,19800,0,0
2021,172178,4,11,0,44000,0,0,AA,19800,0,0
2021,172180,4,11,0,43200,0,0,AA,19440,0,0
2021,172182,4,11,0,43200,0,0,AA,19440,0,0
2021,172250,4,30,0,63300,0,0,AA,16460,0,0
2021,172300,4,11,0,48600,120700,0,AA,21870,54320,0
2021,172350,4,11,0,42200,0,0,AA,18990,0,0
2021,172350,4,11,1,0,374600,0,SUP,0,168570,0
2021,172400,4,11,0,45600,91600,0,AA,20520,41220,0
2021,172500,4,11,0,29700,313200,0,AA,13370,140940,0
2021,172600,4,12,0,31800,166800,0,AA,14310,75060,0
2021,172600,4,30,0,55000,34800,0,AA,14300,9050,0
2021,172700,4,11,0,29700,101400,0,AA,13370,45630,0
2021,172800,4,11,0,31800,150900,0,AA,14310,67910,0
2021,172800,4,30,0,47600,10300,0,AA,12380,2680,0
2021,172810,4,60,0,42800,104800,0,AA,27820,68120,0
2021,172810,4,60,1,0,113800,0,SUP,0,73970,0
2021,172900,4,30,0,83800,28100,0,AA,21790,7310,0
2021,173000,4,11,0,35200,134800,0,AA,15840,60660,0
2021,173100,4,11,0,41300,189500,0,AA,18590,85280,0
2021,173200,2,40,0,62700,161500,0,AA,40760,104980,0
2021,173300,4,11,0,32800,111700,0,AA,14760,50270,0
2021,173310,5,40,0,42200,38000,0,AA,27430,24700,0
2021,173310,2,40,1,42200,38000,0,SUP,27430,24700,0
2021,173310,5,40,1,-42200,-38000,0,SUP,-27430,-24700,0
2021,173320,4,11,0,42200,166300,0,AA,18990,74840,0
2021,173330,4,11,0,29100,0,0,AA,13100,0,0
2021,173339,4,60,0,800,18900,0,AA,520,12290,0
2021,173340,4,11,0,31800,211800,0,AA,14310,95310,0
2021,173340,4,30,0,43200,0,0,AA,11230,0,0
2021,173400,4,11,0,31800,61700,0,AA,14310,27770,0
2021,173400,4,30,0,47100,14900,0,AA,12250,3870,0
2021,173410,4,30,0,71000,0,0,AA,18460,0,0
2021,173420,4,11,0,42000,173800,0,AA,18900,78210,0
2021,173430,4,11,0,31800,429600,0,AA,14310,193320,0
2021,173430,4,30,0,45800,0,0,AA,11910,0,0
2021,173600,4,11,0,48100,77200,0,AA,21650,34740,0
2021,173604,2,11,0,47600,0,0,AA,21420,0,0
2021,173606,4,11,0,47300,154300,0,AA,21290,69440,0
2021,173608,4,11,0,47200,127200,0,AA,21240,57240,0
2021,173610,4,11,0,47200,225200,0,AA,21240,101340,0
2021,173612,4,11,0,46000,148500,0,AA,20700,66830,0
2021,173614,4,11,0,52000,177500,0,AA,23400,79880,0
2021,173616,4,11,0,46300,0,0,AA,20840,0,0
2021,173618,4,11,0,46200,338100,0,AA,20790,152150,0
2021,173620,4,11,0,46200,129800,0,AA,20790,58410,0
2021,173622,4,11,0,46100,190200,0,AA,20750,85590,0
2021,173624,4,11,0,46000,161700,0,AA,20700,72770,0
2021,173626,4,11,0,57100,156900,0,AA,25700,70610,0
2021,173630,4,11,0,46200,232700,0,AA,20790,104720,0
2021,173632,4,11,0,43600,241100,0,AA,19620,108500,0
2021,173634,4,11,0,43600,264200,0,AA,19620,118890,0
2021,173636,4,11,0,43600,165700,0,AA,19620,74570,0
2021,173638,4,11,0,42900,81800,0,AA,19310,36810,0
2021,173640,4,11,0,41900,108500,0,AA,18860,48830,0
2021,173642,4,11,0,42200,102300,0,AA,18990,46040,0
2021,173644,2,60,0,36300,45600,0,AA,23600,29640,0
2021,173646,4,11,0,42200,0,0,AA,18990,0,0
2021,173648,4,11,0,43700,195700,0,AA,19670,88070,0
2021,173650,4,11,0,43900,143700,0,AA,19760,64670,0
2021,173652,4,11,0,43900,186200,0,AA,19760,83790,0
2021,173654,4,11,0,43900,71800,0,AA,19760,32310,0
2021,173656,1,11,0,43900,122900,0,AA,19760,55310,0
2021,173658,4,11,0,43900,173900,0,AA,19760,78260,0
2021,173660,4,11,0,46600,197600,0,AA,20970,88920,0
2021,173662,4,11,0,46600,283300,0,AA,20970,127490,0
2021,173664,4,11,0,46600,222900,0,AA,20970,100310,0
2021,173666,4,11,0,46600,77700,0,AA,20970,34970,0
2021,173668,4,11,0,48500,169000,0,AA,21830,76050,0
2021,173670,4,11,0,48400,274400,0,AA,21780,123480,0
2021,173672,2,60,0,57800,0,0,AA,37570,0,0
2021,174000,4,11,0,31800,99300,0,AA,14310,44690,0
2021,174000,4,30,0,39200,0,0,AA,10190,0,0
2021,174030,4,11,0,31800,145500,0,AA,14310,65480,0
2021,174030,4,30,0,39200,0,0,AA,10190,0,0
2021,174060,4,11,0,31800,216200,0,AA,14310,97290,0
2021,174060,4,30,0,39200,0,0,AA,10190,0,0
2021,174100,4,11,0,55800,0,0,AA,25110,0,0
2021,174110,4,11,0,52700,0,0,AA,23720,0,0
2021,174120,4,11,0,31800,105600,0,AA,14310,47520,0
2021,174120,4,30,0,32600,0,0,AA,8480,0,0
2021,174200,4,11,0,59000,105700,0,AA,26550,47570,0
2021,174250,4,11,0,31800,331100,0,AA,14310,149000,0
2021,174250,4,30,0,27400,3000,0,AA,7120,780,0
2021,174275,4,11,0,31800,359800,0,AA,14310,161910,0
2021,174275,4,30,0,70300,0,0,AA,18280,0,0
2021,174280,4,11,0,31700,0,0,AA,14270,0,0
2021,174280,4,30,0,27300,0,0,AA,7100,0,0
2021,174290,4,11,0,31700,0,0,AA,14270,0,0
2021,174290,4,30,0,27300,0,0,AA,7100,0,0
2021,174300,4,11,0,31800,309200,0,AA,14310,139140,0
2021,174300,4,30,0,46800,0,0,AA,12170,0,0
2021,174320,4,11,0,31800,228800,0,AA,14310,102960,0
2021,174320,4,30,0,54800,0,0,AA,14250,0,0
2021,174380,4,11,0,57000,0,0,AA,25650,0,0
2021,174390,4,11,0,57000,0,0,AA,25650,0,0
2021,174395,4,11,0,59000,294500,0,AA,26550,132530,0
2021,174400,4,11,0,31800,230800,0,AA,14310,103860,0
2021,174400,4,30,0,55200,0,0,AA,14350,0,0
2021,174500,4,30,0,80800,1400,0,AA,21010,360,0
2021,174510,1,60,0,59200,0,0,AA,38480,0,0
2021,174600,4,11,0,43900,159100,0,AA,19760,71600,0
2021,174700,4,11,0,47000,108500,0,AA,21150,48830,0
2021,174800,4,11,0,31800,113800,0,AA,14310,51210,0
2021,174800,4,30,0,39500,0,0,AA,10270,0,0
2021,174810,4,11,0,31800,95800,0,AA,14310,43110,0
2021,174810,4,30,0,37800,0,0,AA,9830,0,0
2021,174815,4,11,0,52900,68800,0,AA,23810,30960,0
2021,174818,4,11,0,46100,0,0,AA,20750,0,0
2021,174820,4,11,0,31800,138600,0,AA,14310,62370,0
2021,174820,4,30,0,36000,0,0,AA,9360,0,0
2021,174825,4,11,0,52900,157800,0,AA,23810,71010,0
2021,174850,4,11,0,31800,67300,0,AA,14310,30290,0
2021,174850,4,30,0,39200,0,0,AA,10190,0,0
2021,174900,4,30,0,118200,0,0,AA,30730,0,0
2021,175000,4,11,0,31800,161700,0,AA,14310,72770,0
2021,175000,4,30,0,55200,0,0,AA,14350,0,0
2021,175010,4,11,0,31800,254800,0,AA,14310,114660,0
2021,175010,4,30,0,54200,0,0,AA,14090,0,0
2021,175100,4,12,0,31800,140100,0,AA,14310,63050,0
2021,175100,4,30,0,71200,2700,0,AA,18510,700,0
2021,175100,4,30,1,-7800,0,0,SUP,-2030,0,0
2021,175110,4,11,0,59000,258000,0,AA,26550,116100,0
2021,175115,4,11,0,57000,214500,0,AA,25650,96530,0
2021,175120,4,11,0,57000,122100,0,AA,25650,54950,0
2021,175125,4,11,1,59000,0,0,SUP,26550,0,0
2021,175150,4,11,1,59000,0,0,SUP,26550,0,0
2021,175200,4,11,0,63000,158400,0,AA,28350,71280,0
2021,175310,4,11,0,31800,131800,0,AA,14310,59310,0
2021,175310,4,30,0,18800,0,0,AA,4890,0,0
2021,175310,4,60,0,16400,50500,0,AA,10660,32830,0
2021,175320,4,11,0,31800,115400,0,AA,14310,51930,0
2021,175320,4,30,0,39200,0,0,AA,10190,0,0
2021,175340,4,11,0,31800,69900,0,AA,14310,31460,0
2021,175340,4,30,0,35700,0,0,AA,9280,0,0
2021,175345,4,11,0,52400,301200,0,AA,23580,135540,0
2021,175360,4,11,0,31800,325800,0,AA,14310,146610,0
2021,175360,4,30,0,39100,0,0,AA,10170,0,0
2021,175375,4,11,0,57100,121600,0,AA,25700,54720,0
2021,175410,4,11,0,49400,113800,0,AA,22230,51210,0
2021,175420,4,11,0,49400,1400,0,AA,22230,630,0
2021,175430,4,11,0,49400,159700,0,AA,22230,71870,0
2021,175500,4,30,0,79500,0,0,AA,20670,0,0
2021,175550,4,12,0,31800,231700,0,AA,14310,104270,0
2021,175550,4,30,0,48200,0,0,AA,12530,0,0
2021,175600,4,12,0,67400,163300,0,AA,30330,73490,0
2021,175650,4,30,0,123500,0,0,AA,32110,0,0
2021,175710,4,11,0,31800,157800,0,AA,14310,71010,0
2021,175710,4,30,0,39400,0,0,AA,10240,0,0
2021,175800,4,11,0,31800,204400,0,AA,14310,91980,0
2021,175800,4,30,0,39400,0,0,AA,10240,0,0
2021,175910,4,30,0,84900,0,0,AA,22070,0,0
2021,175990,4,11,0,57500,215400,0,AA,25880,96930,0
2021,176000,4,12,0,31800,90500,0,AA,14310,40730,0
2021,176000,4,30,0,32900,144200,0,AA,8550,37490,0
2021,176050,4,30,0,267200,0,0,AA,69470,0,0
2021,176100,4,11,0,47500,300100,0,AA,21380,135050,0
2021,176150,4,30,0,425000,0,0,AA,110500,0,0
2021,176200,4,30,0,195100,0,0,AA,50730,0,0
2021,176250,4,11,0,37500,261400,0,AA,16880,117630,0
2021,176250,4,30,0,36700,35700,0,AA,9540,9280,0
2021,176300,2,40,0,29600,0,0,AA,19240,0,0
2021,176400,4,30,0,202900,0,0,AA,52750,0,0
2021,176500,4,30,0,393000,0,0,AA,102180,0,0
2021,176700,4,30,0,290900,15600,0,AA,75630,4060,0
2021,176710,4,11,0,31800,138700,0,AA,14310,62420,0
2021,176710,4,30,0,94700,12100,0,AA,24620,3150,0
2021,176800,4,12,0,31800,186100,0,AA,14310,83750,0
2021,176800,4,30,0,209400,106900,0,AA,54440,27790,0
2021,176805,4,60,0,9400,21900,0,AA,6110,14240,0
2021,176900,4,30,0,220800,0,0,AA,57410,0,0
2021,176925,4,11,0,31800,159300,0,AA,14310,71690,0
2021,176925,4,30,0,190300,521000,0,AA,49480,135460,0
2021,177000,4,11,0,31800,227500,0,AA,14310,102380,0
2021,177000,4,30,0,34300,0,0,AA,8920,0,0
2021,177014,4,11,0,60400,389500,0,AA,27180,175280,0
2021,177015,4,30,0,99200,0,0,AA,25790,0,0
2021,177020,4,11,0,59100,156200,0,AA,26600,70290,0
2021,177035,4,30,0,85800,0,0,AA,22310,0,0
2021,177040,4,30,0,155500,0,0,AA,40430,0,0
2021,177100,4,12,0,31600,108000,0,AA,14220,48600,0
2021,177100,4,30,0,371700,115500,0,AA,96640,30030,0
2021,177200,4,12,0,31800,146600,0,AA,14310,65970,0
2021,177200,4,30,0,52400,0,0,AA,13620,0,0
2021,177205,4,11,0,48700,0,0,AA,21920,0,0
2021,177205,4,11,1,3800,0,0,SUP,1710,0,0
2021,177210,4,11,0,57800,427400,0,AA,26010,192330,0
2021,177210,4,11,1,-400,0,0,SUP,-180,0,0
2021,177220,4,11,0,59000,174500,0,AA,26550,78530,0
2021,177250,4,11,0,31800,233300,0,AA,14310,104990,0
2021,177250,4,30,0,39300,0,0,AA,10220,0,0
2021,177300,2,11,0,6000,0,0,AA,2700,0,0
2021,177300,2,30,0,57000,0,0,AA,14820,0,0
2021,177400,4,12,0,31800,48000,0,AA,14310,21600,0
2021,177400,4,30,0,55400,24600,0,AA,14400,6400,0
2021,177420,4,12,0,31800,78700,0,AA,14310,35420,0
2021,177420,4,30,0,55400,0,0,AA,14400,0,0
2021,177720,4,11,0,47700,430000,0,AA,21470,193500,0
2021,177740,4,11,0,31800,127600,0,AA,14310,57420,0
2021,177740,4,30,0,30800,2100,0,AA,8010,550,0
2021,177745,4,11,0,48200,380300,0,AA,21690,171140,0
2021,177750,4,11,0,58700,226500,0,AA,26420,101930,0
2021,177755,4,11,0,59000,394300,0,AA,26550,177440,0
2021,177760,4,11,0,60300,188900,0,AA,27140,85010,0
2021,177770,4,11,0,59700,321200,0,AA,26870,144540,0
2021,177780,4,11,0,58900,125500,0,AA,26510,56480,0
2021,177790,4,11,0,31800,273300,0,AA,14310,122990,0
2021,177790,4,30,0,50900,2500,0,AA,13230,650,0
2021,177795,4,11,0,57000,0,0,AA,25650,0,0
2021,177795,4,11,1,0,395100,0,SUP,0,177800,0
2021,177800,4,11,0,57000,332700,0,AA,25650,149720,0
2021,177820,4,12,0,31800,220600,0,AA,14310,99270,0
2021,177820,4,30,0,54800,0,0,AA,14250,0,0
2021,177840,4,11,0,63000,141600,0,AA,28350,63720,0
2021,177860,4,11,0,63000,183200,0,AA,28350,82440,0
2021,177880,4,11,0,61600,274800,0,AA,27720,123660,0
2021,177885,4,11,0,57900,0,0,AA,26060,0,0
2021,177887,4,11,0,57900,399400,0,AA,26060,179730,0
2021,177890,4,11,0,58600,3000,0,AA,26370,1350,0
2021,177900,4,11,0,31800,162600,0,AA,14310,73170,0
2021,177900,4,30,0,55200,0,0,AA,14350,0,0
2021,177910,4,11,0,31800,210100,0,AA,14310,94550,0
2021,177910,4,30,0,55200,0,0,AA,14350,0,0
2021,178000,4,11,0,31800,152400,0,AA,14310,68580,0
2021,178000,4,30,0,39200,0,0,AA,10190,0,0
2021,178030,4,11,0,31800,131800,0,AA,14310,59310,0
2021,178030,4,30,0,39200,0,0,AA,10190,0,0
2021,178060,4,11,0,31800,82300,0,AA,14310,37040,0
2021,178060,4,30,0,39200,0,0,AA,10190,0,0
2021,178090,4,11,0,31800,228000,0,AA,14310,102600,0
2021,178090,4,30,0,35200,0,0,AA,9150,0,0
2021,178093,4,11,0,57000,0,0,AA,25650,0,0
2021,178095,4,11,0,52400,0,0,AA,23580,0,0
2021,178100,2,30,0,99700,0,0,AA,25920,0,0
2021,178200,1,60,0,24900,3700,0,AA,16190,2410,0
2021,178300,2,30,0,84700,0,0,AA,22020,0,0
2021,178310,4,11,0,57300,195500,0,AA,25790,87980,0
2021,178400,4,11,0,31800,21100,0,AA,14310,9500,0
2021,178400,4,30,0,55200,0,0,AA,14350,0,0
2021,178500,4,11,0,31800,304200,0,AA,14310,136890,0
2021,178500,4,30,0,39200,0,0,AA,10190,0,0
2021,178525,4,11,0,31800,232100,0,AA,14310,104450,0
2021,178525,4,30,0,71200,0,0,AA,18510,0,0
2021,178600,4,11,0,31800,58400,0,AA,14310,26280,0
2021,178600,4,30,0,36300,0,0,AA,9440,0,0
2021,178605,4,11,0,59000,175400,0,AA,26550,78930,0
2021,178610,4,11,0,42200,100900,0,AA,18990,45410,0
2021,178620,4,60,0,61100,0,0,AA,39720,0,0
2021,178625,4,11,0,63000,0,0,AA,28350,0,0
2021,178650,4,11,0,31800,156900,0,AA,14310,70610,0
2021,178650,4,30,0,39200,0,0,AA,10190,0,0
2021,178700,4,30,0,16000,0,0,AA,4160,0,0
2021,178800,4,11,0,57800,183400,0,AA,26010,82530,0
2021,178810,4,11,0,57000,178800,0,AA,25650,80460,0
2021,178850,4,12,0,31800,20800,0,AA,14310,9360,0
2021,178850,4,30,0,78400,12200,0,AA,20380,3170,0
2021,178880,4,11,0,57000,0,0,AA,25650,0,0
2021,178885,4,11,0,57000,48100,0,AA,25650,21650,0
2021,178885,4,11,1,0,319300,0,SUP,0,143680,0
2021,178900,4,30,0,95600,0,0,AA,24860,0,0
2021,178910,1,60,0,58300,0,0,AA,37900,0,0
2021,178920,4,11,0,60800,155900,0,AA,27360,70160,0
2021,178940,4,11,0,50300,120300,0,AA,22640,54140,0
2021,178980,4,11,0,31800,140600,0,AA,14310,63270,0
2021,178980,4,30,0,34600,0,0,AA,9000,0,0
2021,179000,4,11,0,60000,220100,0,AA,27000,99050,0
2021,179025,4,11,0,31800,258300,0,AA,14310,116240,0
2021,179025,4,30,0,60000,0,0,AA,15600,0,0
2021,179050,4,11,0,61400,208700,0,AA,27630,93920,0
2021,179100,4,11,0,31800,325700,0,AA,14310,146570,0
2021,179100,4,30,0,39200,0,0,AA,10190,0,0
2021,179125,4,11,0,31800,346100,0,AA,14310,155750,0
2021,179125,4,30,0,39200,0,0,AA,10190,0,0
2021,179200,4,11,0,31800,256300,0,AA,14310,115340,0
2021,179200,4,30,0,39200,0,0,AA,10190,0,0
2021,179225,4,30,0,71000,0,0,AA,18460,0,0
2021,179250,4,11,0,63000,202000,0,AA,28350,90900,0
2021,179300,4,30,0,73000,0,0,AA,18980,0,0
2021,179310,4,11,0,58000,0,0,AA,26100,0,0
2021,179390,4,30,0,59000,0,0,AA,15340,0,0
2021,179395,4,30,0,59000,0,0,AA,15340,0,0
2021,179400,4,11,0,44100,192500,0,AA,19850,86630,0
2021,179405,4,11,0,31700,95100,0,AA,14270,42800,0
2021,179405,4,30,0,30400,19300,0,AA,7900,5020,0
2021,179410,4,30,0,59000,0,0,AA,15340,0,0
2021,179415,4,30,0,59000,0,0,AA,15340,0,0
2021,179600,4,11,0,31800,321800,0,AA,14310,144810,0
2021,179600,4,30,0,36600,12300,0,AA,9520,3200,0
2021,179605,4,11,0,52500,302100,0,AA,23630,135950,0
2021,179625,4,11,0,31800,379400,0,AA,14310,170730,0
2021,179625,4,30,0,38200,8700,0,AA,9930,2260,0
2021,179700,4,11,0,31800,399000,0,AA,14310,179550,0
2021,179700,4,30,0,54400,0,0,AA,14140,0,0
2021,179800,4,11,0,42200,208000,0,AA,18990,93600,0
2021,179900,4,30,0,98000,0,0,AA,25480,0,0
2021,180000,4,12,0,31800,92900,0,AA,14310,41810,0
2021,180000,4,30,0,84700,0,0,AA,22020,0,0
2021,180100,4,11,0,31800,206100,0,AA,14310,92750,0
2021,180100,4,30,0,39400,0,0,AA,10240,0,0
2021,180150,4,11,0,31800,53400,0,AA,14310,24030,0
2021,180150,4,30,0,37200,0,0,AA,9670,0,0
2021,180150,4,60,0,3000,67400,0,AA,1950,43810,0
2021,180200,4,11,0,29800,2100,0,AA,13410,950,0
2021,180300,4,12,0,31800,161800,0,AA,14310,72810,0
2021,180300,4,30,0,57200,0,0,AA,14870,0,0
2021,180320,4,11,0,59000,160000,0,AA,26550,72000,0
2021,180375,4,11,0,31700,118500,0,AA,14270,53330,0
2021,180375,4,30,0,55300,0,0,AA,14380,0,0
2021,180400,4,11,0,31800,166900,0,AA,14310,75110,0
2021,180400,4,30,0,55200,0,0,AA,14350,0,0
2021,180425,4,11,0,31800,228500,0,AA,14310,102830,0
2021,180425,4,30,0,55200,0,0,AA,14350,0,0
2021,180450,4,30,0,87000,3600,0,AA,22620,940,0
2021,180500,4,11,0,31800,110700,0,AA,14310,49820,0
2021,180500,4,30,0,42000,0,0,AA,10920,0,0
2021,180505,4,30,0,200,0,0,AA,50,0,0
2021,180510,4,11,0,59700,390600,0,AA,26870,175770,0
2021,180515,4,11,0,59000,299400,0,AA,26550,134730,0
2021,180515,4,11,1,0,-47100,0,SUP,0,-21190,0
2021,180520,4,11,0,59000,211900,0,AA,26550,95360,0
2021,180530,4,11,0,57000,148600,0,AA,25650,66870,0
2021,180540,4,11,0,59000,109100,0,AA,26550,49100,0
2021,180560,4,11,0,46800,72300,0,AA,21060,32540,0
2021,180700,4,30,0,88000,6200,0,AA,22880,1610,0
2021,180800,4,30,0,87000,0,0,AA,22620,0,0
2021,180850,4,11,0,31800,155500,0,AA,14310,69980,0
2021,180850,4,30,0,51800,0,0,AA,13470,0,0
2021,180900,4,12,0,31800,223600,0,AA,14310,100620,0
2021,180900,4,30,0,70100,0,0,AA,18230,0,0
2021,180925,4,11,0,62800,123300,0,AA,28260,55490,0
2021,180950,4,11,0,59200,134900,0,AA,26640,60710,0
